const,P-value for x,x,covars,y,site5,site6,26521-2.0,31-0.0,21003-2.0,24419-2.0,25741-2.0,IDP type
0.0,1.3286861856386913e-09,RDS,[],26588-2.0,,,,,,,,Volume
0.0,0.16949264421117538,RDS,[],26589-2.0,,,,,,,,Volume
0.0,0.31993338062513477,RDS,[],26590-2.0,,,,,,,,Volume
0.0,0.004072689579624793,RDS,[],26591-2.0,,,,,,,,Volume
0.0,0.0062868174324984,RDS,[],26592-2.0,,,,,,,,Volume
0.0,0.014875246825313508,RDS,[],26593-2.0,,,,,,,,Volume
0.0,0.7985174040356756,RDS,[],26594-2.0,,,,,,,,Volume
0.0,0.001365516234156159,RDS,[],26595-2.0,,,,,,,,Volume
0.0,0.09498975248747978,RDS,[],26596-2.0,,,,,,,,Volume
0.0,0.001364334448462243,RDS,[],26597-2.0,,,,,,,,Volume
0.0,1.2460495263769051e-45,RDS,[],26598-2.0,,,,,,,,Volume
0.0,0.689507326684903,RDS,[],26600-2.0,,,,,,,,Volume
0.0,0.3653352127948235,RDS,[],26601-2.0,,,,,,,,Volume
0.0,0.00019359595412424068,RDS,[],26602-2.0,,,,,,,,Volume
0.0,0.010563404139493403,RDS,[],26603-2.0,,,,,,,,Volume
0.0,0.9651233573936816,RDS,[],26604-2.0,,,,,,,,Volume
0.0,7.430697863071134e-05,RDS,[],26605-2.0,,,,,,,,Volume
0.0,8.29776948863629e-08,RDS,[],26606-2.0,,,,,,,,Volume
0.0,1.510701509565201e-06,RDS,[],26607-2.0,,,,,,,,Volume
0.0,0.5943461531234693,RDS,[],26608-2.0,,,,,,,,Volume
0.0,0.04646021526122304,RDS,[],26609-2.0,,,,,,,,Volume
0.0,0.2868486719263763,RDS,[],26610-2.0,,,,,,,,Volume
0.0,0.4803254324943267,RDS,[],26611-2.0,,,,,,,,Volume
0.0,0.09538635581689785,RDS,[],26612-2.0,,,,,,,,Volume
0.0,0.05320075133285993,RDS,[],26613-2.0,,,,,,,,Volume
0.0,0.11781129488479361,RDS,[],26614-2.0,,,,,,,,Volume
0.0,0.001554912933758579,RDS,[],26615-2.0,,,,,,,,Volume
0.0,6.806128456271371e-05,RDS,[],26616-2.0,,,,,,,,Volume
0.0,0.01586438272032161,RDS,[],26617-2.0,,,,,,,,Volume
0.0,0.014598639489793683,RDS,[],26618-2.0,,,,,,,,Volume
0.0,0.7760311403965223,RDS,[],26619-2.0,,,,,,,,Volume
0.0,0.00023345320703530186,RDS,[],26620-2.0,,,,,,,,Volume
0.0,0.004550674525523058,RDS,[],26621-2.0,,,,,,,,Volume
0.0,4.166770264988961e-06,RDS,[],26622-2.0,,,,,,,,Volume
0.0,0.0001224841759212289,RDS,[],26623-2.0,,,,,,,,Volume
0.0,4.708889990983924e-14,RDS,[],26624-2.0,,,,,,,,Volume
0.0,0.0943902670513782,RDS,[],26625-2.0,,,,,,,,Volume
0.0,0.005093928167833784,RDS,[],26626-2.0,,,,,,,,Volume
0.0,3.1336090390997576e-09,RDS,[],26627-2.0,,,,,,,,Volume
0.0,0.47113598727301187,RDS,[],26628-2.0,,,,,,,,Volume
0.0,4.359807306156737e-06,RDS,[],26629-2.0,,,,,,,,Volume
0.0,4.921283860469364e-06,RDS,[],26630-2.0,,,,,,,,Volume
0.0,0.3590463728705726,RDS,[],26631-2.0,,,,,,,,Volume
0.0,0.34136578378756466,RDS,[],26632-2.0,,,,,,,,Volume
0.0,6.265566268384973e-05,RDS,[],26633-2.0,,,,,,,,Volume
0.0,0.4184742858025896,RDS,[],26634-2.0,,,,,,,,Volume
0.0,0.339417342581689,RDS,[],26635-2.0,,,,,,,,Volume
0.0,9.800953999114895e-05,RDS,[],26636-2.0,,,,,,,,Volume
0.0,0.7750913162979854,RDS,[],26637-2.0,,,,,,,,Volume
0.0,0.00010462928612527144,RDS,[],26638-2.0,,,,,,,,Volume
0.0,4.180170299519044e-07,RDS,[],26639-2.0,,,,,,,,Volume
0.0,0.005258680646378889,RDS,[],26640-2.0,,,,,,,,Volume
0.0,5.506564111060797e-05,RDS,[],26641-2.0,,,,,,,,Volume
0.0,0.024880988565696635,RDS,[],26642-2.0,,,,,,,,Volume
0.0,0.07715941410193046,RDS,[],26643-2.0,,,,,,,,Volume
0.0,0.02782899137977613,RDS,[],26644-2.0,,,,,,,,Volume
0.0,0.0032143779847784077,RDS,[],26645-2.0,,,,,,,,Volume
0.0,8.980023771328868e-14,RDS,[],26646-2.0,,,,,,,,Volume
0.0,0.015064461788559398,RDS,[],26647-2.0,,,,,,,,Volume
0.0,0.025665625821713865,RDS,[],26648-2.0,,,,,,,,Volume
0.0,2.973758742225379e-11,RDS,[],26649-2.0,,,,,,,,Volume
0.0,0.7551976656727761,RDS,[],26650-2.0,,,,,,,,Volume
0.0,3.011684620423989e-06,RDS,[],26651-2.0,,,,,,,,Volume
0.0,6.383490624642251e-05,RDS,[],26652-2.0,,,,,,,,Volume
0.0,0.5944154229970224,RDS,[],26653-2.0,,,,,,,,Volume
0.0,0.41469198776605776,RDS,[],26654-2.0,,,,,,,,Volume
0.0,0.0044154480802757684,RDS,[],26655-2.0,,,,,,,,Volume
0.0,0.08054259002633099,RDS,[],26656-2.0,,,,,,,,Volume
0.0,0.9235563603426231,RDS,[],26657-2.0,,,,,,,,Volume
0.0,7.451497645568554e-05,RDS,[],26658-2.0,,,,,,,,Volume
0.0,0.6357677255440451,RDS,[],26659-2.0,,,,,,,,Volume
0.0,0.01577809376261594,RDS,[],26660-2.0,,,,,,,,Volume
0.0,0.00010765934684119164,RDS,[],26661-2.0,,,,,,,,Volume
0.0,0.02133848933074894,RDS,[],26662-2.0,,,,,,,,Volume
0.0,0.0021964856512287204,RDS,[],26663-2.0,,,,,,,,Volume
0.0,0.8738518732831055,RDS,[],26664-2.0,,,,,,,,Volume
0.0,4.464053743081555e-05,RDS,[],26665-2.0,,,,,,,,Volume
0.0,0.09302408288557833,RDS,[],26666-2.0,,,,,,,,Volume
0.0,0.2867646936220841,RDS,[],26667-2.0,,,,,,,,Volume
0.0,6.281846213149993e-10,RDS,[],26668-2.0,,,,,,,,Volume
0.0,1.3484920837590401e-09,RDS,[],26669-2.0,,,,,,,,Volume
0.0,5.504279901561377e-07,RDS,[],26670-2.0,,,,,,,,Volume
0.0,0.01908684870801837,RDS,[],26671-2.0,,,,,,,,Volume
0.0,0.02591181069760915,RDS,[],26672-2.0,,,,,,,,Volume
0.0,0.0005984252160237818,RDS,[],26673-2.0,,,,,,,,Volume
0.0,2.7282058378117537e-07,RDS,[],26674-2.0,,,,,,,,Volume
0.0,0.2584722920444201,RDS,[],26675-2.0,,,,,,,,Volume
0.0,0.05384490691234929,RDS,[],26676-2.0,,,,,,,,Volume
0.0,5.427617577023116e-16,RDS,[],26677-2.0,,,,,,,,Volume
0.0,0.18476128734645147,RDS,[],26678-2.0,,,,,,,,Volume
0.0,2.4227578110866645e-15,RDS,[],26679-2.0,,,,,,,,Volume
0.0,7.130390292883251e-10,RDS,[],26680-2.0,,,,,,,,Volume
0.0,0.2548841299908241,RDS,[],26681-2.0,,,,,,,,Volume
0.0,0.0037281897677064425,RDS,[],26682-2.0,,,,,,,,Volume
0.0,5.067743834478665e-08,RDS,[],26683-2.0,,,,,,,,Volume
0.0,0.004029252771048132,RDS,[],26684-2.0,,,,,,,,Volume
0.0,5.994213782494198e-10,RDS,[],26685-2.0,,,,,,,,Volume
0.0,0.0085772871815395,RDS,[],26686-2.0,,,,,,,,Volume
0.0,0.031692337779828196,RDS,[],26687-2.0,,,,,,,,Volume
0.0,0.00022663309421552233,RDS,[],26688-2.0,,,,,,,,Volume
0.0,0.11642380552410829,RDS,[],26689-2.0,,,,,,,,Volume
0.0,0.5330394412510281,RDS,[],26690-2.0,,,,,,,,Volume
0.0,0.4966506895596625,RDS,[],26691-2.0,,,,,,,,Volume
0.0,2.39713159573182e-13,RDS,[],26692-2.0,,,,,,,,Volume
0.0,0.004763137177719999,RDS,[],26693-2.0,,,,,,,,Volume
0.0,0.0031127546752652566,RDS,[],26694-2.0,,,,,,,,Volume
0.0,0.023104576941765004,RDS,[],26695-2.0,,,,,,,,Volume
0.0,0.056965828384386984,RDS,[],26696-2.0,,,,,,,,Volume
0.0,0.00016282200877358984,RDS,[],26697-2.0,,,,,,,,Volume
0.0,8.196685818114134e-05,RDS,[],26698-2.0,,,,,,,,Volume
0.0,0.0018024778089210957,RDS,[],26699-2.0,,,,,,,,Volume
0.0,0.0010818067333007427,RDS,[],26700-2.0,,,,,,,,Volume
0.0,0.05292980025239005,RDS,[],26701-2.0,,,,,,,,Volume
0.0,2.813562667733295e-22,RDS,[],26702-2.0,,,,,,,,Volume
0.0,5.030094697691062e-18,RDS,[],26703-2.0,,,,,,,,Volume
0.0,0.01042681102905511,RDS,[],26704-2.0,,,,,,,,Volume
0.0,6.064785605453716e-06,RDS,[],26705-2.0,,,,,,,,Volume
0.0,0.7746328980316779,RDS,[],26706-2.0,,,,,,,,Volume
0.0,0.04750782479192527,RDS,[],26707-2.0,,,,,,,,Volume
0.0,3.272855130028015e-10,RDS,[],26708-2.0,,,,,,,,Volume
0.0,0.0017718189801268572,RDS,[],26709-2.0,,,,,,,,Volume
0.0,0.019976369783075276,RDS,[],26710-2.0,,,,,,,,Volume
0.0,0.49658027911675107,RDS,[],26711-2.0,,,,,,,,Volume
0.0,0.015811397995940096,RDS,[],26712-2.0,,,,,,,,Volume
0.0,0.014460482127740723,RDS,[],26713-2.0,,,,,,,,Volume
0.0,0.058710632834621496,RDS,[],26714-2.0,,,,,,,,Volume
0.0,0.32109388529293803,RDS,[],26715-2.0,,,,,,,,Volume
0.0,1.0016396797937655e-11,RDS,[],26716-2.0,,,,,,,,Volume
0.0,1.7877289815560828e-11,RDS,[],26717-2.0,,,,,,,,Volume
0.0,2.192055288793933e-06,RDS,[],26718-2.0,,,,,,,,Volume
0.0,3.8059380657319064e-16,RDS,[],26719-2.0,,,,,,,,Volume
0.0,2.2915623643911694e-13,RDS,[],26720-2.0,,,,,,,,Volume
0.0,0.005005990297863262,RDS,[],26789-2.0,,,,,,,,Volume
0.0,0.2519179088784912,RDS,[],26790-2.0,,,,,,,,Volume
0.0,0.44564702094257524,RDS,[],26791-2.0,,,,,,,,Volume
0.0,0.023469038314465698,RDS,[],26792-2.0,,,,,,,,Volume
0.0,5.283647609708128e-06,RDS,[],26793-2.0,,,,,,,,Volume
0.0,0.0003860186166406264,RDS,[],26794-2.0,,,,,,,,Volume
0.0,0.013460073831363223,RDS,[],26795-2.0,,,,,,,,Volume
0.0,1.889846934961731e-05,RDS,[],26796-2.0,,,,,,,,Volume
0.0,0.0010078856072259484,RDS,[],26797-2.0,,,,,,,,Volume
0.0,0.16212277298395505,RDS,[],26798-2.0,,,,,,,,Volume
0.0,0.0012146724912952694,RDS,[],26799-2.0,,,,,,,,Volume
0.0,0.6893203068588437,RDS,[],26800-2.0,,,,,,,,Volume
0.0,1.84854446433904e-09,RDS,[],26801-2.0,,,,,,,,Volume
0.0,0.0034164723564133084,RDS,[],26802-2.0,,,,,,,,Volume
0.0,0.35122946221347207,RDS,[],26803-2.0,,,,,,,,Volume
0.0,0.03980685035415254,RDS,[],26804-2.0,,,,,,,,Volume
0.0,0.8051722189287012,RDS,[],26805-2.0,,,,,,,,Volume
0.0,0.45810576574503203,RDS,[],26806-2.0,,,,,,,,Volume
0.0,0.03827281927664253,RDS,[],26807-2.0,,,,,,,,Volume
0.0,0.0038648961870547454,RDS,[],26808-2.0,,,,,,,,Volume
0.0,0.03125023865702694,RDS,[],26809-2.0,,,,,,,,Volume
0.0,0.0053263764808019025,RDS,[],26810-2.0,,,,,,,,Volume
