const,P-value for x,x,covars,y,site5,site6,26521-2.0,31-0.0,21003-2.0,24419-2.0,25741-2.0,IDP type
0.0,2.0572262965687077e-06,RDS,"['site5', 'site6', '26521-2.0', '31-0.0', '21003-2.0', '25741-2.0']",27280-2.0,0.00545249792010675,0.00019850358781124962,3.79291021179965e-32,8.385462814777353e-64,1.1100137890547641e-110,,3.559713760734376e-06,Thickness
0.0,0.08468483662621203,RDS,"['site5', 'site6', '26521-2.0', '31-0.0', '21003-2.0', '25741-2.0']",27281-2.0,1.5423029696512946e-12,6.060982221971879e-26,3.034958313347776e-09,0.002582323545331135,0.0,,9.123813865611832e-25,Thickness
0.0,0.0012918835069662354,RDS,"['site5', 'site6', '26521-2.0', '31-0.0', '21003-2.0', '25741-2.0']",27282-2.0,0.01521892054052396,1.1393347357619913e-16,1.494977881117025e-17,0.00014982081820023507,0.0,,1.1582657427531205e-08,Thickness
0.0,0.16464561464703165,RDS,"['site5', 'site6', '26521-2.0', '31-0.0', '21003-2.0', '25741-2.0']",27283-2.0,1.9039151939646662e-06,3.630184860032626e-15,0.7990338948074907,6.128454661478816e-16,0.0,,5.786726453692659e-19,Thickness
0.0,0.022938516926516255,RDS,"['site5', 'site6', '26521-2.0', '31-0.0', '21003-2.0', '25741-2.0']",27284-2.0,0.1338509608468836,2.4571357538729555e-05,3.108744273651745e-06,0.9196024729724224,0.0,,0.368460644217676,Thickness
0.0,0.030062015277712604,RDS,"['site5', 'site6', '26521-2.0', '31-0.0', '21003-2.0', '25741-2.0']",27285-2.0,0.8398226986610187,0.5458182652717024,1.4159636293570908e-13,0.03798676223622682,2.8471840451764864e-08,,5.1119615328301176e-64,Thickness
0.0,0.5833240016069435,RDS,"['site5', 'site6', '26521-2.0', '31-0.0', '21003-2.0', '25741-2.0']",27286-2.0,0.000325127459009058,1.9509684461671063e-14,3.0924222063840977e-38,1.433917182013346e-71,0.0,,1.4199654911465652e-08,Thickness
0.0,0.036868515916383245,RDS,"['site5', 'site6', '26521-2.0', '31-0.0', '21003-2.0', '25741-2.0']",27287-2.0,1.2161580581136386e-08,0.003543642925722696,6.987781719710126e-64,0.36852332596734927,6.937805018844051e-199,,0.0012501161544947925,Thickness
0.0,0.011047429020446597,RDS,"['site5', 'site6', '26521-2.0', '31-0.0', '21003-2.0', '25741-2.0']",27288-2.0,1.9458611284698802e-05,6.863412240878887e-24,1.427502964098146e-12,1.3626980596354507e-24,0.0,,2.3646090773625435e-31,Thickness
0.0,0.2996223376171695,RDS,"['site5', 'site6', '26521-2.0', '31-0.0', '21003-2.0', '25741-2.0']",27289-2.0,0.2796755114949977,1.6230000696437145e-09,2.837608729234997e-10,9.197252341142888e-12,0.0,,3.539077568275681e-08,Thickness
0.0,0.00036027483832191314,RDS,"['site5', 'site6', '26521-2.0', '31-0.0', '21003-2.0', '25741-2.0']",27290-2.0,5.3136846707782945e-11,0.07842889546956806,7.659645574886146e-79,3.537265818753957e-49,5.124269381043463e-25,,0.0007320072195220734,Thickness
0.0,0.05946225419527252,RDS,"['site5', 'site6', '26521-2.0', '31-0.0', '21003-2.0', '25741-2.0']",27291-2.0,0.0005890169273570322,0.00013428691410359084,0.0002539309910037269,0.0005102329309037358,0.0,,0.023141965802395113,Thickness
0.0,0.04378717918841043,RDS,"['site5', 'site6', '26521-2.0', '31-0.0', '21003-2.0', '25741-2.0']",27292-2.0,0.00029669607375187716,0.04040904762433845,2.4137239152465355e-29,0.002228885533556127,0.0,,2.1333080050495163e-09,Thickness
0.0,0.13455424687920817,RDS,"['site5', 'site6', '26521-2.0', '31-0.0', '21003-2.0', '25741-2.0']",27293-2.0,0.2556757320199521,6.983009382905836e-08,2.406209223244695e-20,1.3726729515110192e-61,0.0,,7.192812024081075e-05,Thickness
0.0,0.0005496812689001027,RDS,"['site5', 'site6', '26521-2.0', '31-0.0', '21003-2.0', '25741-2.0']",27294-2.0,0.01911659268424165,5.355002536253383e-12,2.042861296362077e-05,0.02592048239183001,0.0,,1.9256464426742398e-63,Thickness
0.0,0.03434353279776445,RDS,"['site5', 'site6', '26521-2.0', '31-0.0', '21003-2.0', '25741-2.0']",27295-2.0,0.0006101109308968819,6.212417116719341e-11,6.060838994859842e-06,7.534322932776125e-29,0.0,,4.001381815627866e-14,Thickness
0.0,0.04644713489915642,RDS,"['site5', 'site6', '26521-2.0', '31-0.0', '21003-2.0', '25741-2.0']",27296-2.0,0.010974337106722713,2.363662779416302e-16,6.16709958127137e-10,1.5042364058379528e-09,0.00410176822364284,,0.7029137216000195,Thickness
0.0,3.0486901096316065e-07,RDS,"['site5', 'site6', '26521-2.0', '31-0.0', '21003-2.0', '25741-2.0']",27297-2.0,0.08706359299488305,1.2070850525688414e-13,0.9125330631602403,1.253579772756069e-14,7.210035974677327e-264,,4.4145054560059095e-29,Thickness
0.0,0.006495431662168117,RDS,"['site5', 'site6', '26521-2.0', '31-0.0', '21003-2.0', '25741-2.0']",27403-2.0,4.7898678307502724e-05,0.38947270791179367,3.238329934285609e-14,8.628549356108262e-14,1.6468219878876521e-236,,1.1189407601553582e-10,Thickness
0.0,0.7017854983698357,RDS,"['site5', 'site6', '26521-2.0', '31-0.0', '21003-2.0', '25741-2.0']",27404-2.0,0.9932117852544614,0.2305999812123356,0.7704044026273333,0.013741678953251929,7.912753124958014e-96,,0.0013634421423018815,Thickness
0.0,0.02788549244961217,RDS,"['site5', 'site6', '26521-2.0', '31-0.0', '21003-2.0', '25741-2.0']",27405-2.0,4.690075480800284e-11,4.116809984760001e-22,1.8699403399872668e-07,1.5285810344915888e-23,0.0,,8.844719419384644e-07,Thickness
0.0,0.07776332176978416,RDS,"['site5', 'site6', '26521-2.0', '31-0.0', '21003-2.0', '25741-2.0']",27406-2.0,0.3631620596328592,3.781295273229203e-14,0.0001035050727197497,0.00013582998757091856,8.321563525219182e-259,,4.1835050616811685e-12,Thickness
0.0,0.001068309336715972,RDS,"['site5', 'site6', '26521-2.0', '31-0.0', '21003-2.0', '25741-2.0']",27407-2.0,0.030972250700847633,0.02789374211143972,3.435290298341374e-38,0.008193265690941249,0.0,,3.1084953346222657e-18,Thickness
0.0,1.6955882880232524e-05,RDS,"['site5', 'site6', '26521-2.0', '31-0.0', '21003-2.0', '25741-2.0']",27408-2.0,0.19420915876163003,5.538594730745898e-06,5.117524457297987e-94,9.205454977148201e-35,4.7620698016464455e-95,,4.638396328725375e-19,Thickness
0.0,8.470599126364243e-09,RDS,"['site5', 'site6', '26521-2.0', '31-0.0', '21003-2.0', '25741-2.0']",27409-2.0,1.5780098593776624e-07,0.33612301342813855,2.1300356936104047e-35,1.0719114642190626e-15,1.9571554761932896e-257,,5.548783543737423e-13,Thickness
0.0,2.2706416295823367e-05,RDS,"['site5', 'site6', '26521-2.0', '31-0.0', '21003-2.0', '25741-2.0']",27410-2.0,0.007416291364932101,0.06698881844400995,3.492793475314913e-08,7.016386085139987e-09,0.0,,4.0159388126513066e-07,Thickness
0.0,0.015494847237202175,RDS,"['site5', 'site6', '26521-2.0', '31-0.0', '21003-2.0', '25741-2.0']",27411-2.0,0.16920827969151997,3.11160501002751e-10,1.4222161490823345e-05,0.37165381038294676,1.0578679320956557e-292,,9.725369817016741e-20,Thickness
0.0,0.004159479077118671,RDS,"['site5', 'site6', '26521-2.0', '31-0.0', '21003-2.0', '25741-2.0']",27412-2.0,9.789785745640879e-19,5.431535330841938e-11,1.3230650224186033e-33,3.362580662660837e-89,9.654809168472783e-97,,8.965077015132419e-17,Thickness
0.0,0.18454106062892872,RDS,"['site5', 'site6', '26521-2.0', '31-0.0', '21003-2.0', '25741-2.0']",27413-2.0,0.0002538659254375383,4.6638086546557384e-08,1.747053351336358e-16,1.296755422071146e-25,9.446305885423657e-09,,1.2932300682123103e-62,Thickness
0.0,1.1750288645741963e-05,RDS,"['site5', 'site6', '26521-2.0', '31-0.0', '21003-2.0', '25741-2.0']",27414-2.0,1.6135236781881712e-08,7.739067102610243e-12,1.6470949415056766e-36,0.006853569946457273,0.0,,2.780769031705086e-31,Thickness
0.0,0.08823436260352027,RDS,"['site5', 'site6', '26521-2.0', '31-0.0', '21003-2.0', '25741-2.0']",27415-2.0,0.16435319096091094,1.08892624213408e-08,0.09429829063365272,0.45184943566893465,3.1845311357418964e-293,,7.469336911220438e-14,Thickness
0.0,0.01197272021857202,RDS,"['site5', 'site6', '26521-2.0', '31-0.0', '21003-2.0', '25741-2.0']",27416-2.0,0.07688916097297657,4.6041506878842784e-07,0.12633974692430655,0.04843143574448007,0.0,,0.004736727311390515,Thickness
0.0,0.14514598010547,RDS,"['site5', 'site6', '26521-2.0', '31-0.0', '21003-2.0', '25741-2.0']",27417-2.0,2.5802741254982978e-06,0.002896028945509414,0.0003801681846559288,1.9996767716752926e-19,0.0,,4.846153918485811e-09,Thickness
0.0,0.0269533869396004,RDS,"['site5', 'site6', '26521-2.0', '31-0.0', '21003-2.0', '25741-2.0']",27418-2.0,0.00030820952123717337,2.3505162978102527e-07,8.157214665953865e-35,2.488558871956219e-08,0.0,,4.363664471789833e-36,Thickness
0.0,5.0534010324433376e-08,RDS,"['site5', 'site6', '26521-2.0', '31-0.0', '21003-2.0', '25741-2.0']",27419-2.0,3.679377313304583e-23,2.6058195345139676e-45,1.1820512881811068e-29,4.875518412708192e-39,2.8551974020398908e-34,,2.003271440896295e-16,Thickness
0.0,0.00039046385784700385,RDS,"['site5', 'site6', '26521-2.0', '31-0.0', '21003-2.0', '25741-2.0']",27420-2.0,0.33730313403493173,2.0283795326895573e-41,9.581468888377705e-07,4.0298613191585994e-18,4.546356732947801e-66,,2.9694597929298124e-109,Thickness
0.0,0.8869619751218337,RDS,"['site5', 'site6', '26521-2.0', '31-0.0', '21003-2.0', '25741-2.0']",27421-2.0,0.8983350282948808,5.283834537436446e-06,8.00647657795411e-14,0.0013307891809691403,1.13883957178089e-293,,0.23052678358622625,Thickness
0.0,0.3678835757080332,RDS,"['site5', 'site6', '26521-2.0', '31-0.0', '21003-2.0', '25741-2.0']",27422-2.0,0.0038299510716089716,2.4429297792198485e-09,0.06485324503912714,3.990638706461869e-12,1.039077880344481e-167,,1.9026297808235078e-21,Thickness
0.0,0.0006153620670491577,RDS,"['site5', 'site6', '26521-2.0', '31-0.0', '21003-2.0', '25741-2.0']",27423-2.0,0.057445948423163994,0.7845919422411102,0.057925515332216466,3.1472520750522815e-05,0.0,,1.7934191193939253e-14,Thickness
0.0,0.11731633481050245,RDS,"['site5', 'site6', '26521-2.0', '31-0.0', '21003-2.0', '25741-2.0']",27424-2.0,0.7506398640582195,0.05959269790199469,1.822145972887256e-42,0.09494479366150041,1.2092842786201847e-08,,5.036075914168531e-65,Thickness
0.0,1.0872991681019353e-05,RDS,"['site5', 'site6', '26521-2.0', '31-0.0', '21003-2.0', '25741-2.0']",27425-2.0,0.0009056576945612004,0.11240156759230553,1.4844885197497565e-41,0.0025063152713027423,7.460557011550947e-90,,2.127144735759083e-32,Thickness
0.0,0.03994152064837747,RDS,"['site5', 'site6', '26521-2.0', '31-0.0', '21003-2.0', '25741-2.0']",27426-2.0,0.07396530872634274,2.8187343372982276e-05,3.273115689644027e-05,0.04760925346825187,9.330132949308357e-190,,4.3480966854816035e-10,Thickness
0.0,0.13404373777433812,RDS,"['site5', 'site6', '26521-2.0', '31-0.0', '21003-2.0', '25741-2.0']",27427-2.0,1.9823330158525616e-06,1.672481831779706e-11,0.00020467594338739707,3.652885177505419e-26,0.0,,0.0051362483684177064,Thickness
0.0,0.038086150057351914,RDS,"['site5', 'site6', '26521-2.0', '31-0.0', '21003-2.0', '25741-2.0']",27428-2.0,0.0022343226846652593,9.746994763461387e-11,6.527357491021024e-05,3.208320449754722e-09,0.0,,1.2102960494940012e-20,Thickness
0.0,0.8970138343861553,RDS,"['site5', 'site6', '26521-2.0', '31-0.0', '21003-2.0', '25741-2.0']",27429-2.0,1.0728102399782465e-07,5.124868844632807e-06,2.826557376938385e-23,2.3186708328091354e-67,0.0,,0.334699896832547,Thickness
0.0,0.4397090670158298,RDS,"['site5', 'site6', '26521-2.0', '31-0.0', '21003-2.0', '25741-2.0']",27430-2.0,0.556736716727625,3.654759637516323e-12,7.359206819114265e-27,1.7762021224565393e-129,0.0,,4.441427935253539e-11,Thickness
0.0,0.039485669984451015,RDS,"['site5', 'site6', '26521-2.0', '31-0.0', '21003-2.0', '25741-2.0']",27431-2.0,0.07516982160417117,1.4203638770587004e-17,1.2345775612408015e-09,1.1739243858261669e-33,0.0,,8.202351949028763e-46,Thickness
0.0,0.006346534932541276,RDS,"['site5', 'site6', '26521-2.0', '31-0.0', '21003-2.0', '25741-2.0']",27432-2.0,0.007181780910822179,3.9306572648317908e-16,3.7317754147217845e-07,9.410390395905787e-23,0.0,,1.5373627991357655e-12,Thickness
0.0,8.491444618838451e-07,RDS,"['site5', 'site6', '26521-2.0', '31-0.0', '21003-2.0', '25741-2.0']",27433-2.0,0.8164288704636535,4.3468422163066646e-07,0.6190884100762815,4.0805962580771574e-11,1.199243526734899e-147,,3.5219163349435615e-12,Thickness
0.0,9.37327845274872e-07,RDS,"['site5', 'site6', '26521-2.0', '31-0.0', '21003-2.0', '25741-2.0']",27434-2.0,3.4588160510038117e-12,1.2813720908337923e-10,9.575807162438769e-28,0.22946023850680197,5.391730398856587e-103,,1.149879423000001e-07,Thickness
0.0,0.1133749710190551,RDS,"['site5', 'site6', '26521-2.0', '31-0.0', '21003-2.0', '25741-2.0']",27435-2.0,0.03490182496679146,2.9625185179071696e-37,2.742268164942392e-20,1.9986937122582198e-35,0.8194005965218206,,0.2206976387903551,Thickness
0.0,0.022998011805281673,RDS,"['site5', 'site6', '26521-2.0', '31-0.0', '21003-2.0', '25741-2.0']",27436-2.0,0.24618872304849537,2.441607354846385e-16,0.18927323241181282,0.0013296413390611196,0.0,,4.58266212206484e-33,Thickness
0.0,2.6686849050849043e-08,RDS,"['site5', 'site6', '26521-2.0', '31-0.0', '21003-2.0', '25741-2.0']",27437-2.0,9.969383146773385e-15,0.0008928887240362881,4.638072952027599e-07,3.5568823431714636e-88,9.546821304556443e-260,,2.5441899194027346e-82,Thickness
0.0,0.2660262732401477,RDS,"['site5', 'site6', '26521-2.0', '31-0.0', '21003-2.0', '25741-2.0']",27438-2.0,1.0950490856712955e-10,1.4640789973807788e-10,8.599269731433768e-08,2.6940976006907914e-09,0.0,,6.023991903092801e-13,Thickness
0.0,0.003415839461423271,RDS,"['site5', 'site6', '26521-2.0', '31-0.0', '21003-2.0', '25741-2.0']",27439-2.0,6.558342261963262e-06,0.0924720160924567,0.24629130238488384,1.190082645821827e-31,1.0325818683425085e-150,,3.7877076044039823e-19,Thickness
0.0,0.00962189310352762,RDS,"['site5', 'site6', '26521-2.0', '31-0.0', '21003-2.0', '25741-2.0']",27440-2.0,0.00033153381576225865,4.110283512866033e-08,0.04247066255658521,1.4201531867194612e-29,0.0,,1.7093138183959646e-24,Thickness
0.0,0.5905002540913981,RDS,"['site5', 'site6', '26521-2.0', '31-0.0', '21003-2.0', '25741-2.0']",27441-2.0,0.0002377035761554226,0.016058679326175492,0.6960766545235902,0.00861718045111984,3.455210433695036e-87,,0.0335693350207128,Thickness
0.0,0.05527772322758493,RDS,"['site5', 'site6', '26521-2.0', '31-0.0', '21003-2.0', '25741-2.0']",27442-2.0,0.0003093585495224605,0.06015446640844601,3.3198208609395996e-19,0.19317119177095265,2.1978950586138358e-191,,0.00044339935598765345,Thickness
0.0,0.0002846493529904133,RDS,"['site5', 'site6', '26521-2.0', '31-0.0', '21003-2.0', '25741-2.0']",27443-2.0,0.7353458613107897,9.13515305777326e-13,0.5560637640842796,1.137959385967707e-11,1.548302227779657e-294,,9.363898991898972e-15,Thickness
0.0,0.007334917731679373,RDS,"['site5', 'site6', '26521-2.0', '31-0.0', '21003-2.0', '25741-2.0']",27444-2.0,0.08240525632110926,0.05311268803014373,2.1526228393130967e-32,3.331908337627058e-33,2.6772407812738253e-44,,1.3337702715776713e-45,Thickness
0.0,0.0004987874015908874,RDS,"['site5', 'site6', '26521-2.0', '31-0.0', '21003-2.0', '25741-2.0']",27445-2.0,0.0002944225694045092,0.2515984650816674,5.742911399570522e-25,0.13432761105552676,2.472509795352737e-96,,2.4640889226807716e-110,Thickness
0.0,0.6824083510434789,RDS,"['site5', 'site6', '26521-2.0', '31-0.0', '21003-2.0', '25741-2.0']",27446-2.0,0.18302797964155992,4.904929835629637e-07,1.1905614926762136e-38,8.661606912359572e-22,5.1737117323635234e-179,,1.7779288242344076e-34,Thickness
0.0,0.011026645763197975,RDS,"['site5', 'site6', '26521-2.0', '31-0.0', '21003-2.0', '25741-2.0']",27447-2.0,0.02144708827147762,4.62520710809869e-23,1.349977319507621e-06,0.2749864009459224,8.316703606335672e-132,,0.3484465914482795,Thickness
0.0,0.03944092310514492,RDS,"['site5', 'site6', '26521-2.0', '31-0.0', '21003-2.0', '25741-2.0']",27448-2.0,8.567026741928441e-13,5.284260798689959e-09,3.0125372832295033e-42,2.2126418149526145e-35,0.0,,0.8721560016449235,Thickness
0.0,0.056606271701762946,RDS,"['site5', 'site6', '26521-2.0', '31-0.0', '21003-2.0', '25741-2.0']",27449-2.0,1.8458070287313345e-07,0.0005492246422565428,0.09217722238807224,8.119505045167302e-11,2.4891905341522647e-180,,2.0533678758967687e-28,Thickness
0.0,5.1893757053778395e-09,RDS,"['site5', 'site6', '26521-2.0', '31-0.0', '21003-2.0', '25741-2.0']",27450-2.0,0.5050406495396367,4.6355395883197463e-10,2.089376754771972e-11,2.3910546239522398e-77,0.0,,9.542765840704652e-14,Thickness
0.0,6.096585396264526e-05,RDS,"['site5', 'site6', '26521-2.0', '31-0.0', '21003-2.0', '25741-2.0']",27451-2.0,4.4356979791473004e-17,0.4353189038858728,3.5419999564884195e-33,3.214230163326801e-05,0.0,,6.895683817647278e-20,Thickness
0.0,0.02958900247424331,RDS,"['site5', 'site6', '26521-2.0', '31-0.0', '21003-2.0', '25741-2.0']",27452-2.0,0.36570349160691173,0.04882941702528522,1.09541503025081e-13,1.638068216124682e-24,3.1149892226931508e-27,,2.7418773675633546e-21,Thickness
0.0,0.309856283917639,RDS,"['site5', 'site6', '26521-2.0', '31-0.0', '21003-2.0', '25741-2.0']",27453-2.0,0.18567991642769588,0.022746090745922844,0.38858342411749536,0.055283518334228426,3.115942076693682e-77,,0.6244943989644547,Thickness
0.0,0.053363992590832535,RDS,"['site5', 'site6', '26521-2.0', '31-0.0', '21003-2.0', '25741-2.0']",27454-2.0,0.5696221409988469,0.015934416790001644,0.038434688613244554,5.3402222357241916e-06,0.0,,1.0932721767159594e-07,Thickness
0.0,0.0006711189879576444,RDS,"['site5', 'site6', '26521-2.0', '31-0.0', '21003-2.0', '25741-2.0']",27455-2.0,1.3549225604565592e-10,0.42348743598646776,0.9656208064554339,1.5527302634611614e-05,0.0,,0.36219286278070306,Thickness
0.0,0.025471758290915206,RDS,"['site5', 'site6', '26521-2.0', '31-0.0', '21003-2.0', '25741-2.0']",27456-2.0,0.1830577771528794,0.0010077861952790363,6.441668467411115e-16,7.886310756089695e-14,0.0,,4.4729004914813964e-08,Thickness
0.0,0.6122279501628268,RDS,"['site5', 'site6', '26521-2.0', '31-0.0', '21003-2.0', '25741-2.0']",27457-2.0,0.00032548623037251587,0.0030442527465184195,4.821703332586458e-11,2.9257181403978607e-10,9.881606297856975e-193,,0.4873158281526897,Thickness
0.0,0.5643456903708022,RDS,"['site5', 'site6', '26521-2.0', '31-0.0', '21003-2.0', '25741-2.0']",27458-2.0,2.22934170921282e-18,2.4794909854942655e-09,7.636353724289188e-15,1.1801275872491815e-43,5.034023830648821e-289,,0.28861141166312,Thickness
0.0,0.049897771887465255,RDS,"['site5', 'site6', '26521-2.0', '31-0.0', '21003-2.0', '25741-2.0']",27459-2.0,0.032786770642055096,0.0672688644062333,3.371356155314773e-09,0.01277729492020181,5.196479002485558e-173,,2.947208403943484e-10,Thickness
0.0,0.3391050149283489,RDS,"['site5', 'site6', '26521-2.0', '31-0.0', '21003-2.0', '25741-2.0']",27460-2.0,0.0016151565534910251,5.1900499994829235e-09,3.979948328165169e-09,7.047191061964666e-06,2.954459839208897e-146,,0.0004739154934946187,Thickness
0.0,0.7499420963091623,RDS,"['site5', 'site6', '26521-2.0', '31-0.0', '21003-2.0', '25741-2.0']",27461-2.0,0.00012587904452696788,0.00036555944273076443,7.506057882805162e-08,4.1893196833315e-07,2.7121398786265294e-124,,0.03322157015401664,Thickness
0.0,0.6239722673417016,RDS,"['site5', 'site6', '26521-2.0', '31-0.0', '21003-2.0', '25741-2.0']",27462-2.0,3.550091389616804e-05,0.005661741405798063,0.7166874451921189,0.0038697743208517556,6.190745133248421e-35,,0.0010566526225265864,Thickness
0.0,0.01054996293503306,RDS,"['site5', 'site6', '26521-2.0', '31-0.0', '21003-2.0', '25741-2.0']",27463-2.0,0.02220748210794748,1.3155383235195378e-06,0.04547124911583049,2.1008570947649922e-32,0.0,,1.7096731777325502e-20,Thickness
0.0,0.17299994369624305,RDS,"['site5', 'site6', '26521-2.0', '31-0.0', '21003-2.0', '25741-2.0']",27464-2.0,2.584816359990061e-07,0.5723625267432528,3.271314128954337e-16,0.018690135721454604,6.264315293664332e-206,,0.14310353300989775,Thickness
0.0,2.4952467742009852e-05,RDS,"['site5', 'site6', '26521-2.0', '31-0.0', '21003-2.0', '25741-2.0']",27465-2.0,1.4136104844614177e-15,0.0019158018101002785,0.07538973651320109,1.2288000064644348e-156,1.1866735325457426e-06,,1.914620238455796e-10,Thickness
0.0,0.03921575118373249,RDS,"['site5', 'site6', '26521-2.0', '31-0.0', '21003-2.0', '25741-2.0']",27466-2.0,0.6616430799496524,0.0019117308676437628,2.840350586002021e-61,1.7527872762660172e-11,1.1893874053291333e-14,,1.2515159994100221e-09,Thickness
0.0,0.016978328209868044,RDS,"['site5', 'site6', '26521-2.0', '31-0.0', '21003-2.0', '25741-2.0']",27467-2.0,0.07742050238202731,3.156172426510867e-14,5.999868808628104e-09,0.01806281980037125,0.0,,0.013764524822418953,Thickness
0.0,0.0007695794941013662,RDS,"['site5', 'site6', '26521-2.0', '31-0.0', '21003-2.0', '25741-2.0']",27468-2.0,0.20167937328436392,0.006328207881351242,4.2541948969514186e-61,1.1391144960906353e-16,8.40911307209035e-25,,1.1814093711596355e-08,Thickness
0.0,0.23744939033224777,RDS,"['site5', 'site6', '26521-2.0', '31-0.0', '21003-2.0', '25741-2.0']",27469-2.0,4.000859882187641e-06,2.382242278702129e-07,9.504776813181298e-29,3.826534878447775e-120,0.0,,6.767015294345703e-05,Thickness
0.0,0.23223684694443125,RDS,"['site5', 'site6', '26521-2.0', '31-0.0', '21003-2.0', '25741-2.0']",27470-2.0,0.27829742080230524,2.312936464918935e-06,5.076289215021192e-07,6.277389480825734e-09,0.0,,1.5380015893856609e-18,Thickness
0.0,0.3846780698356066,RDS,"['site5', 'site6', '26521-2.0', '31-0.0', '21003-2.0', '25741-2.0']",27471-2.0,9.507992793189634e-05,8.984434801856056e-12,2.9043113057949055e-10,2.2670711481989135e-30,1.5395845375181505e-298,,8.152875763211102e-21,Thickness
0.0,0.09365124781879264,RDS,"['site5', 'site6', '26521-2.0', '31-0.0', '21003-2.0', '25741-2.0']",27472-2.0,2.605482679400605e-18,0.0227943390429278,2.655311027545577e-94,9.495040654691737e-38,1.0226415650134678e-13,,0.272898564337406,Thickness
0.0,0.29568166004754803,RDS,"['site5', 'site6', '26521-2.0', '31-0.0', '21003-2.0', '25741-2.0']",27473-2.0,0.0009221061155118293,3.6544071719539814e-07,1.0284446480448486e-11,9.789489587013127e-14,7.948504803434991e-215,,0.002711548655599747,Thickness
0.0,0.011280611727633462,RDS,"['site5', 'site6', '26521-2.0', '31-0.0', '21003-2.0', '25741-2.0']",27474-2.0,6.674471706518847e-05,5.815710735773527e-07,0.10749943067816148,9.801269517317027e-38,1.47893545241626e-47,,8.112504457106925e-07,Thickness
0.0,0.0012953351931811064,RDS,"['site5', 'site6', '26521-2.0', '31-0.0', '21003-2.0', '25741-2.0']",27475-2.0,0.08124064437647839,1.0451275297011526e-14,0.002587961983190017,0.2788263564878919,0.0,,2.5250342961874585e-19,Thickness
0.0,0.016689588117660838,RDS,"['site5', 'site6', '26521-2.0', '31-0.0', '21003-2.0', '25741-2.0']",27476-2.0,0.9120154092721517,2.670443401525566e-10,5.642795545238731e-19,1.1547715415180718e-78,1.3348335983247563e-80,,0.0010042766152604755,Thickness
0.0,0.000327510566995676,RDS,"['site5', 'site6', '26521-2.0', '31-0.0', '21003-2.0', '25741-2.0']",27625-2.0,0.00226668536133804,0.13829635876267707,3.233677467969547e-34,7.6676575923219145e-25,4.164678471102166e-112,,2.7496597016760614e-25,Thickness
0.0,0.1499855227789242,RDS,"['site5', 'site6', '26521-2.0', '31-0.0', '21003-2.0', '25741-2.0']",27626-2.0,0.10820935512557474,0.21491061768612085,3.150078299118212e-16,0.004339745296183976,2.855391948075518e-126,,0.12418846836355281,Thickness
0.0,0.11115490330244492,RDS,"['site5', 'site6', '26521-2.0', '31-0.0', '21003-2.0', '25741-2.0']",27627-2.0,5.7306974969727e-16,4.619633673191569e-20,8.508652564679629e-16,2.1805881968585718e-17,0.0,,0.013207345076830673,Thickness
0.0,0.11630124731503304,RDS,"['site5', 'site6', '26521-2.0', '31-0.0', '21003-2.0', '25741-2.0']",27628-2.0,0.9415003071990065,1.211904900691535e-13,0.1957652482595892,2.053830580161975e-11,4.701645557048509e-263,,4.2211170599284116e-05,Thickness
0.0,0.06524805477433329,RDS,"['site5', 'site6', '26521-2.0', '31-0.0', '21003-2.0', '25741-2.0']",27629-2.0,0.49724271408737564,0.6584701231775216,7.317652568438636e-66,0.0027856974225701856,0.0,,1.5531764800618774e-29,Thickness
0.0,0.015417847395285901,RDS,"['site5', 'site6', '26521-2.0', '31-0.0', '21003-2.0', '25741-2.0']",27630-2.0,6.105702609898687e-05,0.019220923558075947,8.730517715912355e-113,4.704016447748358e-48,2.9338671341127206e-85,,5.147552001243853e-13,Thickness
0.0,0.0007851418439854601,RDS,"['site5', 'site6', '26521-2.0', '31-0.0', '21003-2.0', '25741-2.0']",27631-2.0,0.651569429995521,0.9487300531885831,1.8683353018998812e-36,1.090606453686143e-07,0.0,,4.669308229479474e-15,Thickness
0.0,0.002792461565891693,RDS,"['site5', 'site6', '26521-2.0', '31-0.0', '21003-2.0', '25741-2.0']",27632-2.0,2.779778769559992e-20,0.7730239206340334,1.4212652635861544e-18,1.610024899082321e-11,0.0,,3.2665363663020917e-15,Thickness
0.0,0.25815946705563586,RDS,"['site5', 'site6', '26521-2.0', '31-0.0', '21003-2.0', '25741-2.0']",27633-2.0,0.1480049248059538,0.0015842966420672405,8.098556913427e-11,0.028125544814238394,0.0,,8.012697345560498e-45,Thickness
0.0,0.5075411231200182,RDS,"['site5', 'site6', '26521-2.0', '31-0.0', '21003-2.0', '25741-2.0']",27634-2.0,2.0696648421476366e-06,5.97683575904624e-07,3.0554884603043103e-16,3.6648313338296716e-65,9.723550880344911e-34,,3.904957843167363e-09,Thickness
0.0,0.15362989698765597,RDS,"['site5', 'site6', '26521-2.0', '31-0.0', '21003-2.0', '25741-2.0']",27635-2.0,7.762718756464419e-06,3.0677413022154405e-07,9.31778438096706e-14,3.640620151549159e-24,0.012761493808690448,,1.0211506191719071e-63,Thickness
0.0,0.00014950996253703668,RDS,"['site5', 'site6', '26521-2.0', '31-0.0', '21003-2.0', '25741-2.0']",27636-2.0,0.012607313079792187,2.0368435748001398e-20,9.99884706893387e-38,0.005566846814461959,0.0,,1.4474495985800973e-11,Thickness
