const,P-value for x,x,covars,y,site5,site6,26521-2.0,31-0.0,21003-2.0,24419-2.0,25741-2.0,IDP type
4.043136739631259e-08,0.6699102940197117,G35_37,"['site5', 'site6', '26521-2.0', '31-0.0', '21003-2.0']",27621-2.0,0.15674904301115228,0.002720215753475017,4.597670748222339e-141,1.8498869284037229e-09,1.0045226506750677e-41,,,Area
2.8693231195351834e-11,0.3532039725971041,G35_37,"['site5', 'site6', '26521-2.0', '31-0.0', '21003-2.0']",27622-2.0,2.6554619913333462e-05,0.4944011499460378,3.4623440701350784e-138,4.5820857530332715e-06,2.233198771749857e-59,,,Area
9.13838615627365e-36,0.622402258495703,G35_37,"['site5', 'site6', '26521-2.0', '31-0.0', '21003-2.0']",27623-2.0,0.0014222204772332482,0.7489343665915758,1.406938308587553e-153,2.96002455170225e-07,7.592624150947494e-48,,,Area
7.01378193092348e-05,0.7585355525079602,G35_37,"['site5', 'site6', '26521-2.0', '31-0.0', '21003-2.0']",27624-2.0,0.49301122350839977,0.7482489434850383,1.9348319835229756e-121,1.405613127029292e-07,0.22828026568816917,,,Area
0.0,0.3139431453959417,RDS,"['site5', 'site6', '26521-2.0', '31-0.0', '21003-2.0', '24419-2.0']",26548-2.0,9.703224709262657e-14,3.140713509311247e-13,2.1526146894290235e-07,0.00548589593340693,0.0,1.4525341554631858e-19,,Area
2.4290836466739604e-203,0.014959950222830896,RDS,"['site5', 'site6', '26521-2.0', '31-0.0', '21003-2.0', '24419-2.0']",26564-2.0,2.8693745002168435e-11,7.327965433544068e-24,4.615905293370465e-131,0.0015550459506094448,0.0,0.003345335099884348,,Area
0.0,0.31075853784718854,RDS,"['site5', 'site6', '26521-2.0', '31-0.0', '21003-2.0', '24419-2.0']",26579-2.0,0.37319314824919547,2.6793098394927703e-07,0.0009665259660172811,0.30057312738183706,0.0,5.648976807355317e-27,,Area
1.7714182709436326e-261,0.00038355129694084646,RDS,"['site5', 'site6', '26521-2.0', '31-0.0', '21003-2.0', '24419-2.0']",26595-2.0,9.23472385758103e-06,0.008469845780576817,3.5075246032615966e-168,1.1225844519695198e-15,0.0,2.3582257190195723e-06,,Area
2.1894372260790118e-281,0.2948015412289662,RDS,"['site5', 'site6', '26521-2.0', '31-0.0', '21003-2.0', '24419-2.0']",26603-2.0,0.07114084304612074,0.4845675590190258,3.9293718048023203e-106,1.8464358637675527e-20,0.0,0.005238116814721683,,Area
3.898042678231596e-264,0.03748829623746731,RDS,"['site5', 'site6', '26521-2.0', '31-0.0', '21003-2.0', '24419-2.0']",26613-2.0,2.366131522973477e-07,0.7211810825600911,8.744437644081845e-144,7.22004541730007e-17,0.0,0.00616463090141057,,Area
4.268245091171151e-33,9.980654042506916e-09,RDS,"['site5', 'site6', '26521-2.0', '31-0.0', '21003-2.0', '24419-2.0']",26721-2.0,0.00044446613796230296,3.632307196942538e-14,4.783669386506752e-163,2.0093818684320703e-08,5.610183569041343e-152,5.926515710922136e-38,,Area
2.5607879748440193e-39,0.00020012783038028995,RDS,"['site5', 'site6', '26521-2.0', '31-0.0', '21003-2.0', '24419-2.0']",26722-2.0,0.15173403876263672,0.9438662335428877,5.346481619788422e-147,0.001330690446814141,6.297818008866419e-44,0.01770613045804589,,Area
0.006115469193664855,0.28573417410312874,RDS,"['site5', 'site6', '26521-2.0', '31-0.0', '21003-2.0', '24419-2.0']",26723-2.0,0.2523319016682801,0.266829762785982,1.2236931223828548e-122,0.003358124361182411,4.3653626848331094e-07,0.02538386755354467,,Area
1.4705394711894732e-08,0.05197091826163645,RDS,"['site5', 'site6', '26521-2.0', '31-0.0', '21003-2.0', '24419-2.0']",26724-2.0,0.015157475088972899,8.211407771315544e-08,1.2731481801505006e-147,0.3323583697089696,7.357156393865561e-11,1.6843158584230437e-21,,Area
3.1156468438747835e-137,0.0023081425454020265,RDS,"['site5', 'site6', '26521-2.0', '31-0.0', '21003-2.0', '24419-2.0']",26725-2.0,0.0006772874071055482,0.01786816602504825,3.4144227101489614e-128,5.519450047101582e-27,4.105918374586313e-69,1.3321897022267884e-07,,Area
6.399759446008096e-42,0.016047915235780925,RDS,"['site5', 'site6', '26521-2.0', '31-0.0', '21003-2.0', '24419-2.0']",26726-2.0,0.44353057140483143,0.42898090616188533,3.3462253638574924e-137,6.35270480791767e-16,0.22746974494413563,0.0006134483914115067,,Area
2.6129717393088535e-58,0.0005699560651846766,RDS,"['site5', 'site6', '26521-2.0', '31-0.0', '21003-2.0', '24419-2.0']",26727-2.0,0.7680047299425756,0.019643264914684898,6.6400858324211146e-149,1.9291750407695087e-18,4.0755032759366853e-141,8.240657391575849e-12,,Area
9.574528607533869e-20,1.4948665967165395e-06,RDS,"['site5', 'site6', '26521-2.0', '31-0.0', '21003-2.0', '24419-2.0']",26728-2.0,0.0065104856948273605,0.03721546056241329,4.604023997620219e-147,0.2732719091974728,2.3069609576074033e-42,1.0378641093205422e-16,,Area
3.175202422713393e-27,0.0001642510879929165,RDS,"['site5', 'site6', '26521-2.0', '31-0.0', '21003-2.0', '24419-2.0']",26729-2.0,0.024859552286098097,0.005982849012557239,2.2993031546594878e-139,1.039931640023903e-10,4.032986117874517e-153,0.003308211722269599,,Area
0.014728406492550859,0.12251162627126988,RDS,"['site5', 'site6', '26521-2.0', '31-0.0', '21003-2.0', '24419-2.0']",26730-2.0,0.0860495052133221,2.2519630775181364e-06,1.9294079729810673e-149,1.1231706638490372e-26,1.0820235001702239e-06,8.236600093336974e-09,,Area
1.0151677269805315e-85,0.0038707426916373185,RDS,"['site5', 'site6', '26521-2.0', '31-0.0', '21003-2.0', '24419-2.0']",26731-2.0,0.08410703279210201,0.4524958413912742,2.6671068360521783e-140,7.923287161085935e-32,3.8387357351537954e-106,1.0863822062555646e-05,,Area
3.661051276899933e-64,0.0001609497203070761,RDS,"['site5', 'site6', '26521-2.0', '31-0.0', '21003-2.0', '24419-2.0']",26732-2.0,6.336558610852157e-05,0.16356515444448272,4.8132373993204285e-173,8.331530764162464e-05,3.1407622817746385e-182,5.750523868302768e-05,,Area
1.9180779018344104e-144,0.05497158156086482,RDS,"['site5', 'site6', '26521-2.0', '31-0.0', '21003-2.0', '24419-2.0']",26733-2.0,0.05650823028324634,0.008264498611809395,1.8609776769986525e-152,2.6912200439443714e-10,4.042253727726168e-71,7.877538339201173e-05,,Area
1.8491331638880489e-22,0.003701398881814488,RDS,"['site5', 'site6', '26521-2.0', '31-0.0', '21003-2.0', '24419-2.0']",26734-2.0,0.390119891878806,0.21504435035843372,9.749793876057183e-160,2.4000705706212757e-09,5.268670026388747e-26,4.383869573793074e-05,,Area
4.3791989878287774e-21,0.0015077951676292507,RDS,"['site5', 'site6', '26521-2.0', '31-0.0', '21003-2.0', '24419-2.0']",26735-2.0,0.7100378690817808,0.10691652822617793,1.5926043842182927e-148,2.97917656627188e-07,1.3785341903605047e-143,0.19538930620221207,,Area
1.0172263977715e-144,0.7540046583011644,RDS,"['site5', 'site6', '26521-2.0', '31-0.0', '21003-2.0', '24419-2.0']",26736-2.0,0.060262855420069865,1.3310121095367227e-07,6.549075354527261e-176,0.0753465578955558,5.807366443280639e-138,5.868323737762574e-12,,Area
1.711591844672868e-22,0.004728972044555488,RDS,"['site5', 'site6', '26521-2.0', '31-0.0', '21003-2.0', '24419-2.0']",26737-2.0,5.572664336954852e-05,9.193248633897134e-10,2.2650288066885864e-175,0.01803218020242761,9.557680099965964e-07,4.5551294590513986e-38,,Area
7.076844668397668e-64,0.5569296167494857,RDS,"['site5', 'site6', '26521-2.0', '31-0.0', '21003-2.0', '24419-2.0']",26738-2.0,0.06199050837929423,0.03205261179536804,3.0550166125183957e-131,0.3413707374774687,3.39946499844042e-67,7.6118217234722e-38,,Area
9.138499325403799e-84,0.667252797350847,RDS,"['site5', 'site6', '26521-2.0', '31-0.0', '21003-2.0', '24419-2.0']",26739-2.0,0.008382688179310373,0.014134449517104429,4.2325042141203315e-181,2.566558646584597e-35,2.2817991279696966e-112,2.5440994029785326e-10,,Area
1.0458344718998937e-89,0.4400306089073692,RDS,"['site5', 'site6', '26521-2.0', '31-0.0', '21003-2.0', '24419-2.0']",26740-2.0,0.11525869085703991,0.3521932843284197,4.7300384105304756e-148,1.1642795222342406e-19,1.3321005698217963e-69,7.273291278207466e-15,,Area
1.7108881652146804e-117,0.026553004436172575,RDS,"['site5', 'site6', '26521-2.0', '31-0.0', '21003-2.0', '24419-2.0']",26741-2.0,0.004059617322055979,0.027548263499979523,3.904595796459801e-122,1.055924325405885e-08,5.189727217676439e-15,0.0035865633353706736,,Area
2.628019603828835e-24,2.792871028647026e-07,RDS,"['site5', 'site6', '26521-2.0', '31-0.0', '21003-2.0', '24419-2.0']",26742-2.0,0.8793469013961822,7.129942904563051e-06,1.2589121193762529e-153,8.814584234072055e-05,0.0015440366135117656,6.381672664483193e-34,,Area
3.632481675637181e-14,0.4783812373953359,RDS,"['site5', 'site6', '26521-2.0', '31-0.0', '21003-2.0', '24419-2.0']",26743-2.0,0.12279666466111046,0.030482337877090836,8.215456523054216e-127,0.006398089876614975,2.1641647529689564e-34,5.3971009477227475e-06,,Area
2.215185053034594e-46,0.005013573616439434,RDS,"['site5', 'site6', '26521-2.0', '31-0.0', '21003-2.0', '24419-2.0']",26744-2.0,0.0011065084083217097,1.3570578481297283e-08,5.770614254857312e-149,8.075613244110523e-12,0.03706674174411429,5.807792685880044e-39,,Area
7.23259881040506e-19,0.012027616672722022,RDS,"['site5', 'site6', '26521-2.0', '31-0.0', '21003-2.0', '24419-2.0']",26745-2.0,0.0030909032348174835,1.2898096932484677e-11,9.832660051278723e-140,0.0007989273637761004,1.4261947073117107e-46,1.8456591245056705e-23,,Area
0.0012237446828706668,0.658478602452571,RDS,"['site5', 'site6', '26521-2.0', '31-0.0', '21003-2.0', '24419-2.0']",26746-2.0,0.024015488374771046,0.06062272893456566,4.560510945346495e-132,3.588431313207247e-05,0.006697809255286112,0.002876065785344053,,Area
7.83942483800635e-12,0.26827196755132254,RDS,"['site5', 'site6', '26521-2.0', '31-0.0', '21003-2.0', '24419-2.0']",26747-2.0,0.5492513150965408,0.0015323350152256863,2.540301476936973e-210,2.635232712908838e-10,1.9605149862519572e-73,1.142219629332798e-14,,Area
9.115235158501755e-12,0.02349914772886851,RDS,"['site5', 'site6', '26521-2.0', '31-0.0', '21003-2.0', '24419-2.0']",26748-2.0,6.860922785116987e-07,1.4933951758262967e-09,1.7428744922492105e-181,2.56810628705716e-05,3.514993527990814e-31,2.6654076742349844e-35,,Area
1.5942872385561683e-34,3.812937049878701e-05,RDS,"['site5', 'site6', '26521-2.0', '31-0.0', '21003-2.0', '24419-2.0']",26749-2.0,0.010993206496516599,2.2542399842310803e-05,1.1535743682206604e-133,0.7133831191876712,7.709982327480798e-27,4.718010125926779e-26,,Area
2.6133504503387884e-36,0.30197448783412606,RDS,"['site5', 'site6', '26521-2.0', '31-0.0', '21003-2.0', '24419-2.0']",26750-2.0,0.04211422258420074,9.631777266809332e-10,1.2559860433986551e-174,2.118877925144385e-17,1.4820363871119333e-32,1.7366167904611815e-10,,Area
7.456118876457856e-08,0.00010585681585963457,RDS,"['site5', 'site6', '26521-2.0', '31-0.0', '21003-2.0', '24419-2.0']",26751-2.0,0.627381224693967,7.352150988150734e-05,4.026633845122563e-146,1.135525325934866e-21,1.0374344861195086e-14,9.406507941002436e-13,,Area
3.6352857131526227e-181,0.05432206704977522,RDS,"['site5', 'site6', '26521-2.0', '31-0.0', '21003-2.0', '24419-2.0']",26752-2.0,0.022212942846133177,9.071413420096647e-05,6.394507550193641e-145,3.203368501643945e-09,8.997868792508871e-133,5.401363860575487e-25,,Area
1.909974557533925e-55,0.3099991020220427,RDS,"['site5', 'site6', '26521-2.0', '31-0.0', '21003-2.0', '24419-2.0']",26753-2.0,0.4596167964761121,1.2633248140737989e-18,1.3088388162097827e-144,0.21779614640768696,2.3901104761144528e-65,1.811508922416934e-12,,Area
9.335970561200775e-52,0.22165713635297835,RDS,"['site5', 'site6', '26521-2.0', '31-0.0', '21003-2.0', '24419-2.0']",26754-2.0,0.00019143104604443068,4.2595749103925467e-19,3.240131153961065e-164,1.493168322002984e-10,0.2814550978936763,1.5142041215900518e-51,,Area
2.4370367454847e-30,1.3174104334688264e-08,RDS,"['site5', 'site6', '26521-2.0', '31-0.0', '21003-2.0', '24419-2.0']",26822-2.0,6.721148674527686e-12,3.2185368419824895e-13,2.598558900039655e-162,1.4718744022415444e-09,7.170534547092874e-125,4.5903714203955327e-38,,Area
8.123897002957615e-81,0.0003265857583574263,RDS,"['site5', 'site6', '26521-2.0', '31-0.0', '21003-2.0', '24419-2.0']",26823-2.0,0.01432180066476797,0.12011449391005302,2.1332839264831847e-164,0.10191191428855013,1.1753822318930255e-49,2.183803876560541e-06,,Area
1.0839346694384308e-07,0.598788955783727,RDS,"['site5', 'site6', '26521-2.0', '31-0.0', '21003-2.0', '24419-2.0']",26824-2.0,0.006178952376382895,0.20753747697068659,1.2326061212489579e-143,0.8936499088680434,1.2464071211102891e-13,8.767116229930284e-05,,Area
0.0003092067432943028,0.024287957172603476,RDS,"['site5', 'site6', '26521-2.0', '31-0.0', '21003-2.0', '24419-2.0']",26825-2.0,0.1439715486042109,8.563794492073559e-09,8.239465369227761e-164,0.002406320079097978,4.6349163529614186e-05,4.95178873018581e-18,,Area
1.1044635357746639e-101,0.0008673829277330692,RDS,"['site5', 'site6', '26521-2.0', '31-0.0', '21003-2.0', '24419-2.0']",26826-2.0,0.05638244847504293,6.312311854979586e-05,1.5083715310266557e-132,5.025050966781443e-28,1.2695433413715604e-66,3.088231998612413e-11,,Area
6.4202617049625784e-46,0.009834106391774185,RDS,"['site5', 'site6', '26521-2.0', '31-0.0', '21003-2.0', '24419-2.0']",26827-2.0,0.0001630527054668814,0.1348501122314232,7.49388763685108e-135,2.0009958905393163e-33,0.007937849859870342,1.1265849895916488e-17,,Area
1.5348042690233449e-53,0.03180640733611347,RDS,"['site5', 'site6', '26521-2.0', '31-0.0', '21003-2.0', '24419-2.0']",26828-2.0,2.1139995659501293e-08,0.0978072609130865,3.5480629433087004e-153,5.99398108541412e-41,9.384928472388051e-99,1.6940433858547732e-17,,Area
5.185336164332306e-21,3.4660523373490927e-06,RDS,"['site5', 'site6', '26521-2.0', '31-0.0', '21003-2.0', '24419-2.0']",26829-2.0,0.0021522582172332776,0.7053779277254182,5.655355525747149e-139,1.8202992344137494e-16,2.2142828427012855e-39,1.1630920353942038e-15,,Area
8.502640220541608e-18,0.0013670367459393466,RDS,"['site5', 'site6', '26521-2.0', '31-0.0', '21003-2.0', '24419-2.0']",26830-2.0,5.859630130221016e-08,0.7223930012968042,1.258653081243853e-137,1.2538220665831675e-15,9.83495225273438e-95,0.024481027131290186,,Area
0.0003848579773687228,0.6626977700166052,RDS,"['site5', 'site6', '26521-2.0', '31-0.0', '21003-2.0', '24419-2.0']",26831-2.0,0.38042661142872514,7.153846143160623e-05,3.560524694922918e-160,1.1729309065661369e-18,0.000909152620262042,2.2521541332846325e-08,,Area
3.263889220256057e-71,0.1225007052335884,RDS,"['site5', 'site6', '26521-2.0', '31-0.0', '21003-2.0', '24419-2.0']",26832-2.0,0.004315483330838994,0.00020392708548083353,5.021490647886544e-136,5.576016053887403e-50,3.0832577679244236e-69,4.605094367597445e-09,,Area
8.802295814049662e-61,0.007624623188959116,RDS,"['site5', 'site6', '26521-2.0', '31-0.0', '21003-2.0', '24419-2.0']",26833-2.0,1.7909025061318382e-15,0.03572558395357106,1.6571304365101513e-183,2.2912227782163395e-10,5.605604456462924e-115,1.115301977773921e-05,,Area
2.1487948241450859e-106,0.044248276808222915,RDS,"['site5', 'site6', '26521-2.0', '31-0.0', '21003-2.0', '24419-2.0']",26834-2.0,0.005341594533313523,0.0005175939935807574,8.927367393014162e-157,9.237694007940786e-05,4.421205951768709e-57,4.894121763670786e-07,,Area
6.238374926781946e-32,0.01785079610572692,RDS,"['site5', 'site6', '26521-2.0', '31-0.0', '21003-2.0', '24419-2.0']",26835-2.0,2.023520831009172e-16,0.6324383170365846,2.6087363775445995e-156,1.81949751246715e-09,1.0346357373455701e-38,0.0019999824704610755,,Area
1.5881116240330519e-24,0.010853584117402242,RDS,"['site5', 'site6', '26521-2.0', '31-0.0', '21003-2.0', '24419-2.0']",26836-2.0,8.623900711468125e-06,0.8697299141946786,5.606675682693762e-155,0.0003082327987595163,2.88694998514818e-134,2.5596129313331087e-09,,Area
3.891244141459746e-158,0.7135142103410608,RDS,"['site5', 'site6', '26521-2.0', '31-0.0', '21003-2.0', '24419-2.0']",26837-2.0,0.008303905982867312,0.00010646257577751518,5.210495408134425e-183,1.6906829821308235e-12,2.4591158679071305e-94,8.189617387124248e-14,,Area
2.819938497112148e-17,0.04300953751874611,RDS,"['site5', 'site6', '26521-2.0', '31-0.0', '21003-2.0', '24419-2.0']",26838-2.0,0.161376131227994,1.6089831962512894e-17,3.168547450596222e-151,0.3800616599232314,0.0004564269197914054,4.784954230219784e-46,,Area
6.0552589923792254e-52,0.968369071472793,RDS,"['site5', 'site6', '26521-2.0', '31-0.0', '21003-2.0', '24419-2.0']",26839-2.0,0.12407518739862011,3.573088359477081e-07,2.290810025387998e-151,0.759654078205884,1.9312907465178077e-39,2.3472982580962007e-29,,Area
1.0520039038434267e-99,0.5539208814168339,RDS,"['site5', 'site6', '26521-2.0', '31-0.0', '21003-2.0', '24419-2.0']",26840-2.0,0.0015618383430958456,0.039891437687035486,8.070169445064902e-179,1.8484496369526428e-49,3.4213468080877033e-128,5.708740709266304e-10,,Area
4.557485726417448e-92,0.8029737721153293,RDS,"['site5', 'site6', '26521-2.0', '31-0.0', '21003-2.0', '24419-2.0']",26841-2.0,0.1834129362141914,0.0153465598809326,2.4818355542284177e-173,4.89735876431485e-31,1.5722834028062812e-61,5.158631683958175e-13,,Area
9.919737583639237e-110,0.0007652739904727456,RDS,"['site5', 'site6', '26521-2.0', '31-0.0', '21003-2.0', '24419-2.0']",26842-2.0,0.0995083324175142,0.000944255704109818,3.170499756132269e-133,1.5138484792131188e-06,1.1282459863290143e-24,2.3695762774129116e-06,,Area
1.5180420086594509e-19,1.0625165068008896e-05,RDS,"['site5', 'site6', '26521-2.0', '31-0.0', '21003-2.0', '24419-2.0']",26843-2.0,0.21370727590245098,0.01673930842785093,1.7404356781212287e-153,0.0027225569799058493,0.16316377143993877,1.08378070449776e-28,,Area
7.410238098370946e-12,0.03023880853210385,RDS,"['site5', 'site6', '26521-2.0', '31-0.0', '21003-2.0', '24419-2.0']",26844-2.0,0.017435207627079705,0.3322328316669364,1.8102428812935684e-132,0.13008786241803416,1.755092756039074e-52,2.5217250661840354e-09,,Area
6.7290799106010445e-37,0.015513133219658049,RDS,"['site5', 'site6', '26521-2.0', '31-0.0', '21003-2.0', '24419-2.0']",26845-2.0,0.0004181520378571934,5.410282791982545e-07,2.93644589708408e-155,8.296679336091938e-12,1.7175732447347754e-08,7.206628825606995e-36,,Area
2.145231713983183e-16,0.040270951479450076,RDS,"['site5', 'site6', '26521-2.0', '31-0.0', '21003-2.0', '24419-2.0']",26846-2.0,0.07151183077381627,2.3331413673501e-12,8.852615818812159e-144,4.445769069432006e-06,4.727814003548739e-44,2.5281745448147396e-30,,Area
0.22048542793629655,0.30375911165768,RDS,"['site5', 'site6', '26521-2.0', '31-0.0', '21003-2.0', '24419-2.0']",26847-2.0,7.441654701623045e-09,0.8453429975276054,1.33897332499236e-164,3.5028989862857125e-05,8.727130439297391e-16,0.14109148579839959,,Area
7.423438246985278e-10,0.010947346247627249,RDS,"['site5', 'site6', '26521-2.0', '31-0.0', '21003-2.0', '24419-2.0']",26848-2.0,0.0462254262082395,0.007323819058107989,2.814090465615861e-172,1.991085026914065e-09,1.3036849898060497e-70,5.019786347856056e-12,,Area
8.017675090228817e-09,0.0007805304611041968,RDS,"['site5', 'site6', '26521-2.0', '31-0.0', '21003-2.0', '24419-2.0']",26849-2.0,0.00020732643635654324,2.2721957518407747e-11,3.177649664971593e-169,0.00028166009830004235,1.0712748928315309e-35,1.401149710659907e-31,,Area
2.989824295471441e-36,0.00025412178681576884,RDS,"['site5', 'site6', '26521-2.0', '31-0.0', '21003-2.0', '24419-2.0']",26850-2.0,0.006261501929017915,0.001553425488138585,4.694008252399103e-131,0.10567671571232838,9.069373490990247e-35,3.2675023206511746e-29,,Area
1.3564651054856702e-33,0.33578344832459406,RDS,"['site5', 'site6', '26521-2.0', '31-0.0', '21003-2.0', '24419-2.0']",26851-2.0,3.1765233235696026e-12,1.905623866658844e-05,2.1735231210148925e-178,0.059318801373489376,2.85225609963299e-22,8.2890455258198595e-19,,Area
2.1315725733158313e-08,2.0622828109053273e-06,RDS,"['site5', 'site6', '26521-2.0', '31-0.0', '21003-2.0', '24419-2.0']",26852-2.0,0.000620182847713423,0.0025600912090141628,6.107372137336052e-148,0.0011280788110304616,1.2435211009258952e-06,2.6579437908446424e-22,,Area
1.4662803160299198e-174,0.29340518900571455,RDS,"['site5', 'site6', '26521-2.0', '31-0.0', '21003-2.0', '24419-2.0']",26853-2.0,0.057917407583782776,0.0016770113361989159,4.4377592196319e-142,4.886654749600541e-28,8.528443820340026e-53,1.9276572989200945e-17,,Area
1.4527886082131758e-46,0.9164800365565584,RDS,"['site5', 'site6', '26521-2.0', '31-0.0', '21003-2.0', '24419-2.0']",26854-2.0,0.00785620845105592,1.1702843576803324e-12,4.2798464636502156e-148,0.27138240295779736,1.667722263833184e-55,6.227256799710887e-20,,Area
9.015843024633643e-31,0.1276212574354112,RDS,"['site5', 'site6', '26521-2.0', '31-0.0', '21003-2.0', '24419-2.0']",26855-2.0,1.0917311919189883e-09,1.428162955161894e-08,1.4445619144818697e-171,1.7945490394786706e-28,0.8753917520497696,3.525879842528171e-22,,Area
8.503228484148462e-42,2.902613574328932e-09,RDS,"['site5', 'site6', '26521-2.0', '31-0.0', '21003-2.0', '24419-2.0']",26923-2.0,0.0031543765819212867,1.8873936677827383e-08,7.039049632858234e-162,1.4365083183329534e-06,1.0509767309361497e-249,5.327337609009593e-45,,Area
7.630239451379701e-28,0.02829627606920366,RDS,"['site5', 'site6', '26521-2.0', '31-0.0', '21003-2.0', '24419-2.0']",26924-2.0,0.28908224862889265,0.08050739714680545,9.731287618584774e-155,1.4813127991826483e-10,2.1029354712178413e-45,9.680038920763355e-05,,Area
5.675649123237204e-09,0.21802574904249705,RDS,"['site5', 'site6', '26521-2.0', '31-0.0', '21003-2.0', '24419-2.0']",26925-2.0,0.7838719947542795,0.008091093307400606,1.7006253001177276e-120,2.141169106685252e-09,3.1476657863132743e-32,0.017195673156644792,,Area
1.3756740718920849e-11,0.030636951296297583,RDS,"['site5', 'site6', '26521-2.0', '31-0.0', '21003-2.0', '24419-2.0']",26926-2.0,0.9192554093899907,0.0006811296973791907,2.2560331644339718e-143,0.004866136633493794,2.4483442276097864e-36,1.3004422455982056e-11,,Area
1.8687036577409352e-137,0.028389487177514036,RDS,"['site5', 'site6', '26521-2.0', '31-0.0', '21003-2.0', '24419-2.0']",26927-2.0,9.638784306826455e-06,0.10489001885625027,8.729477177017882e-129,9.637068806302977e-37,3.521331040719111e-45,0.0007509265281040403,,Area
9.958355659458194e-68,0.4903270583420265,RDS,"['site5', 'site6', '26521-2.0', '31-0.0', '21003-2.0', '24419-2.0']",26928-2.0,0.15498993869879804,0.9477168674689931,1.3718686149062068e-116,3.178674471932645e-16,4.4028990901486444e-10,3.68493925285764e-15,,Area
3.177656415659731e-64,8.18467784552955e-05,RDS,"['site5', 'site6', '26521-2.0', '31-0.0', '21003-2.0', '24419-2.0']",26929-2.0,0.6910690484100862,0.009223107154128787,5.9298345265546896e-142,1.876820153236205e-09,9.968272335638284e-142,1.6273239737280365e-21,,Area
1.4669959749663193e-26,5.6337955141822304e-06,RDS,"['site5', 'site6', '26521-2.0', '31-0.0', '21003-2.0', '24419-2.0']",26930-2.0,0.00015275370283078374,0.006103956610106814,1.0760243347657555e-147,0.4661708022491827,1.0414832994590725e-74,2.0310127180367675e-14,,Area
9.659088577006527e-29,0.0076690267661681044,RDS,"['site5', 'site6', '26521-2.0', '31-0.0', '21003-2.0', '24419-2.0']",26931-2.0,0.767275124883121,8.60437108775501e-05,7.35826769625966e-135,2.253870248145444e-07,2.801190094204825e-92,7.513026723421428e-09,,Area
0.0018019666681541727,0.1407876356130644,RDS,"['site5', 'site6', '26521-2.0', '31-0.0', '21003-2.0', '24419-2.0']",26932-2.0,0.3802342190995638,0.0006932185829835318,6.343523938829719e-145,2.742102504370731e-22,0.04787904847467025,6.47542929362131e-05,,Area
7.849207175483821e-89,0.02433195462120646,RDS,"['site5', 'site6', '26521-2.0', '31-0.0', '21003-2.0', '24419-2.0']",26933-2.0,0.051814898856048966,0.07401941548519354,2.3158078236938316e-140,9.386278091476524e-37,4.558497450965797e-146,0.0004744863095779349,,Area
3.791877517076548e-58,0.0017722809160719366,RDS,"['site5', 'site6', '26521-2.0', '31-0.0', '21003-2.0', '24419-2.0']",26934-2.0,0.09576041529555476,0.024995011269613454,1.883788878589332e-167,0.1525253155546234,8.616037617367072e-208,1.0431274940289684e-22,,Area
4.2147688289730246e-144,0.33245590861440044,RDS,"['site5', 'site6', '26521-2.0', '31-0.0', '21003-2.0', '24419-2.0']",26935-2.0,0.042213085757160505,0.010113880359567166,1.698222206952088e-153,8.63541615217157e-11,1.0734088806587578e-68,2.268823988041824e-06,,Area
1.2868021144982016e-63,1.2999974481709407e-05,RDS,"['site5', 'site6', '26521-2.0', '31-0.0', '21003-2.0', '24419-2.0']",26936-2.0,7.710034254294757e-05,0.05906943310565661,2.1982440768389326e-167,0.0010696303277701836,3.7874940901172904e-106,3.8317232639447327e-16,,Area
1.3789159951357074e-36,0.012112272354513781,RDS,"['site5', 'site6', '26521-2.0', '31-0.0', '21003-2.0', '24419-2.0']",26937-2.0,0.6336182969558959,0.5834675982893569,8.457434161081358e-144,2.488752258995846e-08,4.9804993047444045e-174,1.7953109101648667e-06,,Area
4.468101845542671e-220,0.49572649155872006,RDS,"['site5', 'site6', '26521-2.0', '31-0.0', '21003-2.0', '24419-2.0']",26938-2.0,0.004651092764161609,2.823277293845406e-08,4.371041751609777e-189,1.0872929388837337e-05,1.653305278142853e-78,1.148778195559026e-10,,Area
1.47103686132585e-41,0.00012021086468114697,RDS,"['site5', 'site6', '26521-2.0', '31-0.0', '21003-2.0', '24419-2.0']",26939-2.0,1.7548695737824657e-05,0.2238045605127329,7.997703989515094e-176,0.0013248731931974574,0.002151212855809768,3.3176214403885085e-19,,Area
1.6187236566088097e-87,0.2360154710432385,RDS,"['site5', 'site6', '26521-2.0', '31-0.0', '21003-2.0', '24419-2.0']",26940-2.0,0.6482452108294867,0.3574451617103026,1.219477027067061e-129,0.2130973909381222,1.020695997873581e-104,7.019910709787364e-25,,Area
9.550945744596155e-156,0.8443181681160175,RDS,"['site5', 'site6', '26521-2.0', '31-0.0', '21003-2.0', '24419-2.0']",26941-2.0,0.002493605634991702,0.39179264018460014,2.0282993138451256e-179,1.3315738701764637e-20,2.4040604772908607e-142,1.3880985392550696e-20,,Area
3.299104495522905e-109,0.2911412415935236,RDS,"['site5', 'site6', '26521-2.0', '31-0.0', '21003-2.0', '24419-2.0']",26942-2.0,0.07410946867819974,0.6344250086105553,6.09264592177432e-153,4.864618054642098e-11,2.6401376838307958e-95,9.818759479215786e-14,,Area
1.728384110925065e-48,0.07549983501340693,RDS,"['site5', 'site6', '26521-2.0', '31-0.0', '21003-2.0', '24419-2.0']",26943-2.0,0.004878519952029871,0.006802406446886098,9.356779107832986e-132,2.0136009096011897e-14,0.0024735099989559002,0.0004476713178726846,,Area
